timestamp,chatbot&count
2024-11-17 18:58:47,1.0
2024-11-17 18:59:47,2.0
2024-11-17 19:00:48,3.0
2024-11-17 19:01:48,3.0
2024-11-17 19:02:48,3.0
2024-11-17 19:03:48,3.0
2024-11-17 19:04:48,3.0
2024-11-17 19:05:49,3.0
2024-11-17 19:06:49,3.0
2024-11-17 19:07:49,3.0
2024-11-17 19:08:49,3.0
2024-11-17 19:09:49,3.0
2024-11-17 19:10:49,3.0
2024-11-17 19:11:50,3.0
2024-11-17 19:12:50,3.0
2024-11-17 19:13:50,3.0
2024-11-17 19:14:50,3.0
2024-11-17 19:15:50,3.0
2024-11-17 19:16:51,3.0
2024-11-17 19:17:51,3.0
2024-11-17 19:18:51,3.0
2024-11-17 19:19:51,3.0
2024-11-17 19:20:51,3.0
2024-11-17 19:21:52,3.0
2024-11-17 19:22:52,3.0
2024-11-17 19:23:52,3.0
2024-11-17 19:24:52,3.0
2024-11-17 19:25:52,3.0
2024-11-17 19:26:53,3.0
2024-11-17 19:27:53,3.0
2024-11-17 19:28:53,3.0
2024-11-17 19:29:53,3.0
2024-11-17 19:30:53,3.0
2024-11-17 19:31:54,3.0
2024-11-17 19:32:54,3.0
2024-11-17 19:33:54,3.0
2024-11-17 19:34:54,3.0
2024-11-17 19:35:54,3.0
2024-11-17 19:36:54,3.0
2024-11-17 19:37:55,3.0
2024-11-17 19:38:55,3.0
2024-11-17 19:39:55,3.0
2024-11-17 19:40:55,3.0
2024-11-17 19:41:55,3.0
2024-11-17 19:42:56,3.0
2024-11-17 19:43:56,3.0
2024-11-17 19:44:56,3.0
2024-11-17 19:45:56,3.0
2024-11-17 19:46:56,3.0
2024-11-17 19:47:57,3.0
2024-11-17 19:48:57,3.0
2024-11-17 19:49:57,3.0
2024-11-17 19:50:57,3.0
2024-11-17 19:51:57,3.0
2024-11-17 19:52:57,3.0
2024-11-17 19:53:58,3.0
2024-11-17 19:54:58,3.0
2024-11-17 19:55:58,3.0
2024-11-17 19:56:58,3.0
2024-11-17 19:57:58,3.0
2024-11-17 19:58:59,3.0
2024-11-17 19:59:59,3.0
2024-11-17 20:00:59,3.0
2024-11-17 20:01:59,3.0
2024-11-17 20:02:59,3.0
2024-11-17 20:03:59,3.0
2024-11-17 20:05:00,3.0
2024-11-17 20:06:00,3.0
2024-11-17 20:07:00,3.0
2024-11-17 20:08:00,3.0
2024-11-17 20:09:00,3.0
