timestamp,unknown_chatbot&p50,unknown_chatbot&p90,unknown_chatbot&p99
2024-11-16 11:08:29,5.0,45.0,49.5
2024-11-16 11:09:29,29.166666666666664,6500.000000000002,9650.0
2024-11-16 11:10:29,37.5,6500.000000000002,9650.0
2024-11-16 11:11:29,31.25,6500.000000000002,9650.0
2024-11-16 11:12:29,4.5,6500.000000000002,9650.0
2024-11-16 11:13:30,33.33333333333333,8000.0,9800.0
2024-11-16 11:14:30,25.0,8000.0,9800.0
2024-11-16 11:15:30,13.75,6500.000000000002,9650.0
2024-11-16 11:16:30,31.25,6500.000000000002,9650.0
2024-11-16 11:17:30,4.5,6499.999999999998,9649.999999999998
2024-11-16 11:18:30,4.5,6499.999999999998,9649.999999999998
2024-11-16 11:19:31,17.5,22000.0,29200.000000000004
2024-11-16 11:20:31,4.000085704490915,242.5089982003599,25800.23995200958
2024-11-16 11:21:31,3.9999999999999996,4750.000000000002,9475.0
2024-11-16 11:22:31,3.6668000355650396,10001.000166694446,28000.100016669458
2024-11-16 11:23:31,4.076923076923077,100.0,9499.999999999996
2024-11-16 11:24:32,4.142738792767157,9499.10014996701,27799.579943988792
2024-11-16 11:25:32,3.999738246058224,6499.999999999999,9650.0
2024-11-16 11:26:32,4.000026665244521,8749.850009999338,26999.81333333333
2024-11-16 11:27:32,4.5,6500.000000000002,9650.0
2024-11-16 11:28:32,4.666399997776,219.95799399879942,27799.719959992006
2024-11-16 11:29:32,4.333333333333334,100.0,8999.999999999996
2024-11-16 11:30:33,4.076923076923077,100.0,9499.999999999996
2024-11-16 11:31:33,7.5,84.99999999999997,9349.999999999996
2024-11-16 11:32:33,28.12479165277685,92.49849989999333,9349.959994665951
2024-11-16 11:33:33,12.499999999999998,47.5,9349.999999999996
2024-11-16 11:34:33,31.25,6499.999999999999,9650.0
2024-11-16 11:35:34,4.5,6500.000000000002,9650.0
2024-11-16 11:36:34,17.5,6500.000000000002,9650.0
2024-11-16 11:37:34,31.25,6500.000000000002,9650.0
2024-11-16 11:38:34,29.166666666666664,6499.999999999999,9650.0
2024-11-16 11:39:34,31.249999999999993,20999.99999999999,29099.99999999999
2024-11-16 11:40:34,4.333333333333334,175.00000000000026,25999.999999999985
2024-11-16 11:41:35,3.933240908606164,9500.39994667378,27800.186616902174
2024-11-16 11:42:35,3.799898682877406,9498.80023995201,27899.740000000005
2024-11-16 11:43:35,3.9333333333333336,8999.999999999996,27800.00000000001
2024-11-16 11:44:35,3.7998755887318936,9501.000000000007,27900.233255581483
2024-11-16 11:45:35,3.8,7249.9999999999945,25799.999999999978
2024-11-16 11:46:36,3.666666666666667,50.0,25999.999999999985
2024-11-16 11:47:36,3.6668800910610746,5000.400106695121,9500.040010669509
2024-11-16 11:48:36,3.800213390237396,95.01999999999998,8950.199999999988
2024-11-16 11:49:36,3.666480069662881,49.998833333333316,9499.96500816476
2024-11-16 11:50:36,3.5999253542341476,42.50350000000001,9350.139934697143
2024-11-16 11:51:36,3.6666666666666665,47.5,9400.0
2024-11-16 11:52:37,29.166666666666664,6500.000000000002,9650.0
