timestamp,chatbot&p50,chatbot&p90,chatbot&p99
2024-11-15 16:41:38,5.0,42.5,49.25
2024-11-15 16:42:38,29.166666666666664,6500.000000000002,9650.0
2024-11-15 16:43:38,17.5,6500.000000000002,9650.0
2024-11-15 16:44:38,17.5,6500.000000000002,9650.0
2024-11-15 16:45:38,29.166666666666664,6499.999999999999,9649.999999999998
2024-11-15 16:46:38,29.166666666666664,6499.999999999998,9649.999999999998
2024-11-15 16:47:39,17.5,6499.999999999998,9650.0
2024-11-15 16:48:39,37.5,6499.999999999998,9649.999999999998
2024-11-15 16:49:39,31.25,6500.000000000002,9650.0
2024-11-15 16:50:39,29.166666666666664,6500.000000000002,9650.0
2024-11-15 16:51:39,31.25,6500.000000000002,9650.0
2024-11-15 16:52:39,17.5,16000.000000000007,28600.000000000004
2024-11-15 16:53:40,31.249999999999996,21000.000000000007,29100.0
2024-11-15 16:54:40,37.49999999999999,21999.999999999993,29200.0
2024-11-15 16:55:40,62.49999999999999,21000.000000000007,29100.0
2024-11-15 16:56:40,25.0,22000.0,29200.000000000004
2024-11-15 16:57:40,37.499999999999986,12000.000000000004,28200.0
2024-11-15 16:58:40,25.0,22000.0,29200.000000000004
2024-11-15 16:59:41,37.5,21000.0,29099.999999999996
2024-11-15 17:00:41,50.0,20000.0,28999.999999999993
2024-11-15 17:01:41,17.5,65.00000000000001,96.5
2024-11-15 17:02:41,29.166666666666664,6500.000000000002,9650.0
2024-11-15 17:03:41,17.5,6500.000000000002,9650.0
2024-11-15 17:04:41,31.25,6500.000000000002,9650.0
2024-11-15 17:05:42,29.166666666666664,6500.000000000002,9650.0
2024-11-15 17:06:42,17.5,6500.000000000002,9650.0
2024-11-15 17:07:42,17.5,6500.000000000002,9650.0
2024-11-15 17:08:42,3.8000000000000003,6500.000000000002,9650.0
2024-11-15 17:09:42,29.166666666666664,6499.999999999998,9649.999999999998
2024-11-15 17:10:42,37.5,6500.000000000002,9650.0
2024-11-15 17:11:43,29.166666666666664,6499.999999999998,9649.999999999998
2024-11-15 17:12:43,43.75,12000.000000000013,28200.0
2024-11-15 17:13:43,21.250000000000007,85.00000000000003,98.5
2024-11-15 17:14:43,43.75,21000.000000000007,29100.0
2024-11-15 17:15:43,7.5,16000.000000000007,28600.000000000004
2024-11-15 17:16:43,31.250000000000004,21000.000000000007,29099.999999999996
2024-11-15 17:17:43,17.5,12000.000000000013,28200.0
2024-11-15 17:18:44,17.5,16000.000000000007,28600.000000000004
2024-11-15 17:19:44,31.249999999999996,21000.000000000007,29100.0
2024-11-15 17:20:44,37.49999999999999,10000.0,27999.999999999985
2024-11-15 17:21:44,62.50000000000001,21000.000000000007,29100.000000000004
2024-11-15 17:22:44,17.499999999999996,6500.0,9649.999999999998
2024-11-15 17:23:44,17.5,6500.000000000002,9650.0
2024-11-15 17:24:45,66.66666666666667,8000.000000000002,9800.000000000002
2024-11-15 17:25:45,33.33333333333333,8000.0,9800.0
2024-11-15 17:26:45,25.0,8000.0,9800.0
2024-11-15 17:27:45,37.5,8000.0,9800.0
2024-11-15 17:28:45,33.33333333333333,8000.000000000001,9800.0
2024-11-15 17:29:45,33.33333333333333,8000.0,9800.0
2024-11-15 17:30:46,25.0,8000.0,9800.0
2024-11-15 17:31:46,33.33333333333333,8000.0,9800.0
2024-11-15 17:32:46,37.5,21000.000000000007,29100.0
2024-11-15 17:33:46,37.5,21000.000000000007,29100.0
2024-11-15 17:34:46,31.249999999999996,21000.000000000007,29100.0
2024-11-15 17:35:46,29.166666666666664,6500.000000000002,9650.0
2024-11-15 17:36:47,31.249999999999996,12000.000000000013,28200.0
2024-11-15 17:37:47,4.5,6500.000000000002,9650.0
2024-11-15 17:38:47,31.249999999999996,12000.000000000013,28200.0
2024-11-15 17:39:47,31.25,6500.000000000002,9650.0
2024-11-15 17:40:47,43.75,21000.000000000007,29100.0
2024-11-15 17:41:47,33.33333333333333,22000.0,29200.000000000004
2024-11-15 17:42:48,37.5,8000.0,9800.0
2024-11-15 17:43:48,5.0,8000.0,9800.0
2024-11-15 17:44:48,66.66666666666667,8000.000000000002,9800.0
2024-11-15 17:45:48,33.333333333333336,8000.000000000001,9800.0
2024-11-15 17:46:48,33.33333333333333,8000.0,9800.0
2024-11-15 17:47:48,37.5,8000.0,9800.0
2024-11-15 17:48:49,37.5,8000.0,9800.0
2024-11-15 17:49:49,25.0,8000.0,9800.0
2024-11-15 17:50:49,37.5,8000.0,9800.0
2024-11-15 17:51:49,17.5,6500.000000000002,9650.0
2024-11-15 17:52:49,4.0,42.5,49.25
2024-11-15 17:53:49,5.0,70.00000000000003,97.0
2024-11-15 17:54:50,4.0,42.5,49.25
2024-11-15 17:55:50,5.0,85.0,98.5
2024-11-15 17:56:50,5.0,45.0,49.5
2024-11-15 17:57:50,5.0,70.00000000000003,97.0
2024-11-15 17:58:50,5.0,70.00000000000001,97.0
2024-11-15 17:59:50,4.0,42.5,49.25
2024-11-15 18:00:51,5.0,45.0,49.5
