timestamp,checkoutservice_cartservice&p50,frontend_cartservice&p50,frontend_checkoutservice&p50,checkoutservice_currencyservice&p50,frontend_currencyservice&p50,checkoutservice_emailservice&p50,unknown_frontend&p50,checkoutservice_paymentservice&p50,frontend_productcatalogservice&p50,recommendationservice_productcatalogservice&p50,frontend_recommendationservice&p50,checkoutservice_shippingservice&p50,frontend_shippingservice&p50,checkoutservice_cartservice&p90,frontend_cartservice&p90,frontend_checkoutservice&p90,checkoutservice_currencyservice&p90,frontend_currencyservice&p90,checkoutservice_emailservice&p90,unknown_frontend&p90,checkoutservice_paymentservice&p90,frontend_productcatalogservice&p90,recommendationservice_productcatalogservice&p90,frontend_recommendationservice&p90,checkoutservice_shippingservice&p90,frontend_shippingservice&p90,checkoutservice_cartservice&p99,frontend_cartservice&p99,frontend_checkoutservice&p99,checkoutservice_currencyservice&p99,frontend_currencyservice&p99,checkoutservice_emailservice&p99,unknown_frontend&p99,checkoutservice_paymentservice&p99,frontend_productcatalogservice&p99,recommendationservice_productcatalogservice&p99,frontend_recommendationservice&p99,checkoutservice_shippingservice&p99,frontend_shippingservice&p99
2024-12-23 01:47:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-23 01:48:31,3.0,3.0,17.5,3.0,2.9150743099787686,3.0,49.19354838709677,3.0,2.8820375335120643,2.9999999999999996,7.5,0.25,2.888888888888889,4.6,4.6,23.5,4.6,4.583014861995753,4.6,91.6470588235294,4.6,4.653619302949062,4.64885496183206,9.5625,0.45,4.5777777777777775,4.960000000000001,4.96,24.85,4.96,4.958301486199575,4.960000000000001,181.74999999999926,4.959999999999999,9.058333333333378,6.624999999999993,15.099999999999987,0.49500000000000005,4.957777777777778
2024-12-23 01:49:32,3.0,3.0,17.5,3.0,2.953781512605042,3.0,46.11486486486487,3.0,2.948186528497409,3.0625,7.621951219512194,0.35000000000000003,2.6,4.6,4.6,23.5,4.6,4.597478991596639,4.6,93.2236842105263,4.6,4.655958549222798,4.7125,9.752032520325201,3.6000000000000014,4.5200000000000005,4.96,4.96,24.85,4.960000000000001,4.967310924369748,4.96,217.8333333333331,4.960000000000001,7.5866666666666305,15.099999999999987,24.22499999999998,4.86,4.952
2024-12-23 01:50:32,3.0,3.0,17.5,3.0,2.9241877256317688,3.0,44.349315068493155,3.0,2.9833564493758673,3.0683760683760686,7.582644628099174,0.3125,2.5294117647058822,4.6,4.6,23.5,4.6,4.584837545126353,4.6,90.46666666666665,4.6,4.6588072122052715,4.723076923076923,9.648760330578513,3.0,4.5058823529411764,4.959999999999999,4.96,24.85,4.960000000000001,4.958483754512635,4.959999999999999,192.0999999999994,4.96,9.031250000000078,8.487499999999999,20.312499999999982,4.799999999999999,4.950588235294118
2024-12-23 01:51:33,3.0,2.98876404494382,17.5,3.0,3.0253164556962022,3.0,45.833333333333336,3.0,2.9741935483870963,3.0,7.5600000000000005,0.25,1.6875,4.6000000000000005,4.597752808988764,23.5,4.6,4.665822784810127,4.6000000000000005,92.46913580246914,4.6,4.6732903225806455,4.6761904761904765,9.672,0.45000000000000007,4.3375,4.96,4.959775280898876,24.85,4.96,68.99999999999986,4.96,331.66666666666686,4.96,9.14230769230767,9.200000000000019,21.039999999999964,0.495,4.93375
2024-12-23 01:52:34,3.0,2.9886363636363638,17.5,3.0,2.898230088495575,3.0,44.791666666666664,3.0,2.995,3.0296296296296297,7.4609375,0.31818181818181823,2.611111111111111,4.6,4.597727272727273,23.5,4.6000000000000005,4.657522123893806,4.6,95.69444444444446,4.6000000000000005,4.671,4.653333333333334,9.5859375,3.133333333333335,4.522222222222222,4.96,4.9597727272727266,24.849999999999998,4.96,91.91666666666653,4.96,415.0000000000009,4.96,9.008333333333326,6.574999999999998,18.199999999999925,4.813333333333334,4.952222222222222
2024-12-23 01:53:34,3.0,3.0,18.57142857142857,3.0,3.031180400890869,3.0,46.06164383561644,3.0,3.012437810945274,3.0000000000000004,7.68,0.375,1.3870967741935483,4.6,4.6,59.999999999999986,4.6,4.663251670378619,4.6,94.93243243243245,4.6,4.6940298507462686,4.724031007751939,9.920000000000002,4.200000000000001,4.2774193548387105,4.96,4.96,96.00000000000003,4.960000000000001,142.60000000000105,4.96,512.4999999999953,4.960000000000001,9.27941176470591,14.57500000000015,24.454545454545443,87.99999999999999,4.927741935483872
2024-12-23 01:54:35,3.0,3.0,18.57142857142857,3.0,3.0318725099601593,3.0,48.10606060606061,3.0,2.9465954606141525,3.0826446280991733,7.65748031496063,0.34090909090909094,1.7200000000000002,4.6,4.6,29.999999999999993,4.6,4.657370517928287,4.6,97.66233766233766,4.6,4.632042723631509,4.801652892561983,9.81496062992126,3.5000000000000004,4.343999999999999,4.96,4.960000000000001,48.000000000000014,4.960000000000001,78.99999999999962,4.96,377.50000000000057,4.96,6.758333333333326,22.75000000000004,24.306250000000002,4.85,4.9344
2024-12-23 01:55:35,3.0,3.0,17.5,3.0,2.9304703476482623,3.0,54.75,3.0,2.952191235059761,3.0476190476190474,7.605042016806722,0.25,2.6363636363636367,4.6,4.6,23.5,4.6,4.5926380368098165,4.6,93.35,4.6,4.700929614873838,4.761904761904761,9.756302521008404,0.45,4.527272727272727,4.96,4.96,24.85,4.960000000000001,4.966625766871166,4.96,201.74999999999972,4.96,9.67631578947368,18.249999999999986,22.257142857142874,0.495,4.952727272727273
2024-12-23 01:56:36,3.0,2.9875,17.5,3.0,2.948717948717949,3.0,46.11486486486487,3.0,2.939972714870396,3.0625,7.642276422764228,0.28125,2.4000000000000004,4.6000000000000005,4.5975,23.5,4.6,4.589743589743589,4.6000000000000005,91.6891891891892,4.6,4.67094133697135,4.7125,9.756097560975611,1.4000000000000026,4.48,4.96,4.95975,24.85,4.96,4.958974358974359,4.96,204.25000000000006,4.96,8.255882352941175,8.349999999999987,24.250000000000014,4.64,4.9479999999999995
