timestamp,checkoutservice_cartservice&p50,frontend_cartservice&p50,frontend_checkoutservice&p50,checkoutservice_currencyservice&p50,frontend_currencyservice&p50,checkoutservice_emailservice&p50,unknown_frontend&p50,checkoutservice_paymentservice&p50,frontend_productcatalogservice&p50,recommendationservice_productcatalogservice&p50,frontend_recommendationservice&p50,checkoutservice_shippingservice&p50,frontend_shippingservice&p50,checkoutservice_cartservice&p90,frontend_cartservice&p90,frontend_checkoutservice&p90,checkoutservice_currencyservice&p90,frontend_currencyservice&p90,checkoutservice_emailservice&p90,unknown_frontend&p90,checkoutservice_paymentservice&p90,frontend_productcatalogservice&p90,recommendationservice_productcatalogservice&p90,frontend_recommendationservice&p90,checkoutservice_shippingservice&p90,frontend_shippingservice&p90,checkoutservice_cartservice&p99,frontend_cartservice&p99,frontend_checkoutservice&p99,checkoutservice_currencyservice&p99,frontend_currencyservice&p99,checkoutservice_emailservice&p99,unknown_frontend&p99,checkoutservice_paymentservice&p99,frontend_productcatalogservice&p99,recommendationservice_productcatalogservice&p99,frontend_recommendationservice&p99,checkoutservice_shippingservice&p99,frontend_shippingservice&p99
2025-01-04 08:01:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-04 08:02:38,2.75,2.8928571428571432,23.5,3.2857142857142856,3.1241685144124167,3.0,47.76785714285714,3.0,0.2646310432569975,0.40963855421686746,7.903225806451613,0.423076923076923,1.9142857142857144,4.550000000000001,4.578571428571429,44.37500000000001,5.999999999999998,4.880266075388026,4.6,91.68539325842696,4.6,0.47633587786259546,4.030769230769231,18.423076923076927,4.022222222222222,4.382857142857143,4.955,4.957857142857143,49.4375,9.600000000000001,17.593750000000114,4.960000000000001,190.59999999999994,4.96,4.349333333333334,4.972307692307691,33.24999999999979,4.902222222222223,4.938285714285714
2025-01-04 08:03:38,2.7142857142857144,2.953488372093023,17.5,3.0,3.004175365344467,3.0,40.09146341463414,3.0,0.2908472012102874,0.35227272727272735,8.148148148148149,2.090909090909091,2.2941176470588234,4.542857142857143,4.590697674418605,23.5,4.6000000000000005,4.888100208768266,4.6,94.66101694915254,4.6,2.1626168224299054,3.6222222222222236,19.642857142857146,4.418181818181818,4.552941176470589,4.954285714285715,4.959069767441861,24.85,4.96,91.99999999999952,4.96,237.8928571428572,4.960000000000001,4.749906542056072,4.862222222222222,35.000000000000036,4.941818181818182,38.00000000000003
2025-01-04 08:04:39,2.9,2.928571428571429,18.25,3.0,3.0140845070422535,3.0,45.070422535211264,3.0,0.48367117117117114,2.227272727272727,8.153409090909092,1.6666666666666665,1.645161290322581,4.58,4.585714285714285,24.849999999999998,4.6,4.7981220657277,4.6,90.76923076923077,4.6,4.266501240694788,4.554545454545454,19.949999999999996,4.333333333333334,4.329032258064516,4.958,4.958571428571428,47.250000000000014,4.96,13.75000000000008,4.96,191.80000000000013,4.96,6.704999999999958,9.300000000000008,39.08333333333327,4.933333333333333,4.932903225806451
2025-01-04 08:05:40,2.5384615384615383,2.8598726114649677,19.642857142857142,2.6666666666666665,2.9082568807339455,3.0,41.987179487179496,3.0,0.46016166281755194,2.3191489361702127,8.25,0.4,1.7407407407407407,4.507692307692308,4.571974522292994,38.75000000000001,5.5000000000000036,4.816513761467892,4.6000000000000005,92.45901639344265,4.6,4.249142857142857,4.634042553191489,20.736842105263154,3.933333333333333,4.348148148148148,4.950769230769231,4.957197452229299,48.875,9.55,19.00000000000024,4.96,221.20000000000005,4.960000000000001,8.349999999999982,9.549999999999981,45.249999999999844,4.893333333333334,4.934814814814815
2025-01-04 08:06:41,3.0,2.8846153846153846,17.5,2.0,2.9615384615384617,3.0,39.0625,3.0,0.4635294117647058,1.7435897435897438,7.959770114942528,0.5,2.333333333333333,4.6,4.576923076923077,23.5,4.4,4.804273504273505,4.6,90.96153846153844,4.6,4.211299435028248,4.430769230769231,20.139999999999993,4.199999999999999,4.573333333333333,4.960000000000001,4.957692307692308,24.85,4.9399999999999995,16.915000000000088,4.960000000000001,220.89999999999992,4.960000000000001,6.399999999999851,6.724999999999983,48.06249999999996,4.92,78.99999999999991
2025-01-04 08:07:41,3.2222222222222223,3.169934640522876,22.5,3.0,2.939163498098859,3.0,40.86538461538461,3.0,1.0051679586563305,2.242105263157894,8.277777777777779,0.5,2.333333333333333,5.0,13.750000000000075,75.0,4.6,4.733840304182509,4.6000000000000005,91.91666666666667,4.6,4.250645994832039,4.549473684210527,19.84375,4.2,4.466666666666667,94.99999999999997,87.14285714285704,97.49999999999997,4.960000000000001,23.071428571428505,4.96,233.83333333333312,4.959999999999999,4.980878552971575,7.716666666666665,33.750000000000064,4.92,4.946666666666666
2025-01-04 08:08:42,3.0,3.0,18.333333333333336,3.0,2.9765807962529274,3.0,41.424418604651166,3.0,0.48258426966292134,2.0117647058823525,8.058252427184467,1.3333333333333333,2.371428571428572,4.6,4.637426900584796,25.0,4.6,4.752693208430913,4.6,88.56060606060606,4.6,4.281000000000001,4.628235294117647,18.769230769230766,4.266666666666666,4.474285714285714,4.959999999999999,5.624999999999966,47.499999999999986,4.96,9.516666666666667,4.96,189.69999999999993,4.96,8.005555555555514,9.610000000000003,38.49999999999989,4.926666666666667,4.947428571428571
2025-01-04 08:09:43,2.5,2.9393939393939394,20.714285714285715,3.2500000000000004,2.6911392405063292,3.0,40.08620689655172,3.0,0.45708154506437765,1.8636363636363635,7.877906976744185,0.5,2.0769230769230766,4.5,4.607272727272727,41.666666666666664,7.25,4.692151898734178,4.6,86.86440677966101,4.6,4.191511936339522,4.445454545454545,19.05172413793103,4.199999999999999,4.415384615384616,4.949999999999999,4.982545454545455,49.16666666666666,9.725000000000001,10.179999999999902,4.96,176.8749999999993,4.96,5.3428571428571034,7.899999999999958,33.124999999999964,4.92,4.941538461538462
2025-01-04 08:10:44,2.5384615384615383,2.8757763975155277,20.0,2.75,2.9857819905213274,3.0,43.75,3.0,0.4824660633484163,1.9999999999999996,7.315789473684211,0.3333333333333333,1.7857142857142858,4.507692307692308,4.575155279503106,40.0,4.550000000000001,4.763981042654029,4.6,91.07692307692308,4.6,4.232754342431763,4.471111111111112,13.70588235294117,3.3999999999999995,4.357142857142858,4.950769230769231,4.95751552795031,49.0,4.955,19.92999999999986,4.96,227.20000000000016,4.96,4.994739454094294,8.050000000000008,24.664705882352933,4.840000000000001,4.935714285714285
