timestamp,unknown_chatbot&p50,unknown_chatbot&p90,unknown_chatbot&p99
2024-11-17 12:55:31,5.0,35.000000000000014,48.5
2024-11-17 12:56:32,4.111456897701507,6500.700000000001,9650.07
2024-11-17 12:57:32,3.666666666666667,50.0,9499.999999999996
2024-11-17 12:58:32,3.6667555792655824,49.99500000000002,9499.949983327777
2024-11-17 12:59:32,3.666740758852164,2500.25008336112,9000.216666666676
2024-11-17 13:00:32,3.714285714285714,42.49999999999997,9050.000000000002
2024-11-17 13:01:33,3.533333333333333,27.499999999999968,9050.000000000002
2024-11-17 13:02:33,3.5333760034136064,27.502999999999965,9050.059999999992
2024-11-17 13:03:33,3.6668177848921126,5000.54986836994,9500.054986836993
2024-11-17 13:04:33,3.666666666666667,50.0,9499.999999999996
2024-11-17 13:05:33,3.5334755934915973,38.75499999999997,9050.199999999997
2024-11-17 13:06:33,3.666666666666667,50.0,27999.999999999985
2024-11-17 13:07:34,3.8,6499.999999999998,9650.0
2024-11-17 13:08:34,3.714285714285714,27.499999999999968,26200.000000000007
2024-11-17 13:09:34,3.7999502275312853,7250.049996666896,25800.186641781092
2024-11-17 13:10:34,3.6667377664018197,5000.399893361774,9500.039989336172
2024-11-17 13:11:34,3.7998720204767236,234.96399999999983,27899.759999999995
2024-11-17 13:12:35,3.666666666666667,50.0,9499.999999999996
2024-11-17 13:13:35,3.624999999999999,9500.000000000004,27899.999999999996
2024-11-17 13:14:35,3.666666666666667,50.0,27999.999999999985
2024-11-17 13:15:35,3.3749999999999996,27.499999999999968,26200.000000000007
2024-11-17 13:16:35,3.6666933301337177,49.99925014997001,9499.985001499852
2024-11-17 13:17:36,3.53343113719214,38.75124999999998,9049.899966655543
2024-11-17 13:18:36,3.666666666666667,50.0,9499.999999999996
2024-11-17 13:19:36,3.6667199936007684,5000.299940011994,9500.029994001197
2024-11-17 13:20:36,3.533333333333333,20.499999999999982,9050.000000000002
2024-11-17 13:21:36,3.5337033676682497,38.763,9050.519999999997
2024-11-17 13:22:37,3.5334240098154495,27.498501799280284,9049.699963992798
2024-11-17 13:23:37,3.5331911490269263,38.745000000000005,9049.799999999996
2024-11-17 13:24:37,3.5333493314135636,42.49950009998,9049.879999999997
2024-11-17 13:25:37,3.5333759948806143,27.50299940011999,9050.0599880024
2024-11-17 13:26:37,3.7995949259140813,9495.203836930472,27898.959999999985
2024-11-17 13:27:38,3.800048007681228,9499.399879975996,27899.879975995198
2024-11-17 13:28:38,3.666666666666667,25.0,9499.999999999996
2024-11-17 13:29:38,3.6666133269325654,24.999399879975993,25999.759951990385
2024-11-17 13:30:38,3.8000000000000003,950.0000000000005,27899.999999999996
2024-11-17 13:31:38,4.066666666666666,850.0000000000002,27699.999999999985
2024-11-17 13:32:38,3.666808949596272,49.996000000000016,25999.359658484507
2024-11-17 13:33:39,3.8,9500.000000000004,27899.999999999996
2024-11-17 13:34:39,3.666631105421312,5000.400106695109,26000.693333333365
2024-11-17 13:35:39,3.80016534386478,949.9799453279059,27899.95989065582
2024-11-17 13:36:39,3.5334452712709146,42.50349830109935,9050.299856086342
2024-11-17 13:37:39,3.533450704225352,18.250899999999994,9049.879951980793
2024-11-17 13:38:40,3.235294117647059,27.499999999999968,9050.000000000002
2024-11-17 13:39:40,3.533333333333333,54.999999999999936,9050.000000000002
2024-11-17 13:40:40,3.374996874609326,38.75075015003,9050.119999999994
2024-11-17 13:41:40,3.5333759948806143,27.50299940011999,9050.0599880024
2024-11-17 13:42:40,3.5331769556100507,42.498666666666665,9050.15991471216
2024-11-17 13:43:41,3.533450704225352,55.00599999999995,9049.879951980793
2024-11-17 13:44:41,3.5333493314135636,42.49950009997998,9049.879999999996
2024-11-17 13:45:41,3.533248013651149,42.497999999999976,9049.879999999996
2024-11-17 13:46:41,3.8,6499.999999999998,9650.0
2024-11-17 13:47:41,3.8,6499.999999999998,9650.0
2024-11-17 13:48:41,3.666960121657883,5000.749985043508,9500.07499850435
2024-11-17 13:49:42,3.8,235.0000000000001,25799.999999999978
2024-11-17 13:50:42,3.799875505757859,6500.000000000001,9650.0
2024-11-17 13:51:42,3.666666666666667,50.0,25999.999999999985
2024-11-17 13:52:42,3.666666666666667,50.0,25999.999999999985
2024-11-17 13:53:42,3.666666666666667,100.0,9499.999999999996
2024-11-17 13:54:43,3.9333333333333336,899.9999999999998,27800.00000000001
2024-11-17 13:55:43,3.9333119974396924,9001.200240048007,27800.28
2024-11-17 13:56:43,3.533121935862378,42.49883399986673,9050.319762864194
2024-11-17 13:57:43,3.3749999999999996,38.74999999999994,9050.000000000002
2024-11-17 13:58:43,3.533333333333333,38.74999999999994,9050.000000000002
2024-11-17 13:59:44,3.533333333333333,38.74999999999994,9050.000000000002
2024-11-17 14:00:44,3.5332551277949595,54.99600000000022,9050.079978672358
2024-11-17 14:01:44,3.666666666666667,50.0,9499.999999999996
2024-11-17 14:02:44,3.4000000000000004,19.000000000000036,45.500000000000014
2024-11-17 14:03:44,3.666666666666667,50.0,9499.999999999996
2024-11-17 14:04:44,3.533333333333333,38.74999999999994,9050.000000000002
2024-11-17 14:05:45,3.6664889303597064,5000.00016666667,9500.000016666665
