timestamp,unknown_chatbot&p50,unknown_chatbot&p90,unknown_chatbot&p99
2024-11-15 12:43:57,5.0,42.5,49.25
2024-11-15 12:44:57,5.0,8000.0,9800.0
2024-11-15 12:45:58,25.0,8000.0,9800.0
2024-11-15 12:46:58,33.33333333333333,8000.0,9800.0
2024-11-15 12:47:58,33.33333333333333,8000.0,9800.0
2024-11-15 12:48:58,25.0,8000.0,9800.0
2024-11-15 12:49:58,25.0,8000.0,9800.0
2024-11-15 12:50:58,33.33333333333333,8000.0,9800.0
2024-11-15 12:51:58,5.0,8000.0,9800.0
2024-11-15 12:52:59,25.0,8000.0,9800.0
2024-11-15 12:53:59,17.5,8000.0,9800.0
2024-11-15 12:54:59,7.5,6500.000000000002,9650.0
2024-11-15 12:55:59,43.75,12000.000000000013,28200.0
2024-11-15 12:56:59,25.0,22000.0,29200.000000000004
2024-11-15 12:57:59,29.166666666666664,6500.000000000002,9650.0
2024-11-15 12:59:00,37.5,5999.999999999998,9600.000000000004
2024-11-15 13:00:00,17.5,21000.000000000007,29100.0
2024-11-15 13:01:00,25.0,22000.0,29200.000000000004
2024-11-15 13:02:00,33.33333333333333,14000.000000000004,28400.000000000004
2024-11-15 13:03:00,50.0,20000.0,29000.000000000007
2024-11-15 13:04:00,17.5,6500.000000000002,9650.0
2024-11-15 13:05:01,17.5,6500.000000000002,9650.0
2024-11-15 13:06:01,17.5,6500.000000000002,9650.0
2024-11-15 13:07:01,13.75,6500.000000000002,9650.0
2024-11-15 13:08:01,17.5,6500.000000000002,9650.0
2024-11-15 13:09:01,17.5,6500.000000000002,9650.0
2024-11-15 13:10:01,29.166666666666664,6500.000000000002,9650.0
2024-11-15 13:11:02,17.5,6500.000000000002,9650.0
2024-11-15 13:12:02,4.5,6500.000000000002,9650.0
2024-11-15 13:13:02,13.75,6500.000000000002,9650.0
2024-11-15 13:14:02,29.166666666666664,6500.000000000002,9650.0
2024-11-15 13:15:02,41.666666666666664,20000.0,29000.000000000004
2024-11-15 13:16:02,17.5,16000.000000000007,28600.000000000004
2024-11-15 13:17:03,50.0,20000.0,28999.999999999993
2024-11-15 13:18:03,25.0,86.66666666666666,98.66666666666667
2024-11-15 13:19:03,17.5,6500.000000000002,9650.0
2024-11-15 13:20:03,41.666666666666664,20000.0,28999.999999999993
2024-11-15 13:21:03,37.5,13999.999999999993,28400.00000000001
2024-11-15 13:22:03,37.5,86.66666666666666,98.66666666666666
2024-11-15 13:23:04,4.5,6500.000000000002,9650.0
2024-11-15 13:24:04,31.25,6500.000000000002,9650.0
2024-11-15 13:25:04,29.166666666666664,6500.000000000002,9650.0
2024-11-15 13:26:04,31.25,6500.000000000002,9650.0
2024-11-15 13:27:04,13.75,6500.000000000002,9650.0
2024-11-15 13:28:04,29.166666666666664,6500.000000000002,9650.0
2024-11-15 13:29:05,33.33333333333333,7999.999999999998,9800.0
2024-11-15 13:30:05,10.0,8000.0,9800.0
2024-11-15 13:31:05,33.33333333333333,8000.0,9800.0
2024-11-15 13:32:05,37.5,8000.0,9800.0
2024-11-15 13:33:05,33.33333333333333,8000.0,9800.0
2024-11-15 13:34:05,33.33333333333333,8000.0,9800.0
2024-11-15 13:35:06,37.5,21000.000000000007,29100.0
2024-11-15 13:36:06,29.166666666666664,16000.000000000007,28600.000000000004
2024-11-15 13:37:06,31.249999999999996,12000.000000000013,28200.0
2024-11-15 13:38:06,43.75,21000.000000000007,29100.0
2024-11-15 13:39:06,25.0,22000.0,29200.000000000004
2024-11-15 13:40:06,31.249999999999996,21000.000000000007,29100.0
2024-11-15 13:41:07,29.166666666666664,16000.000000000007,28600.000000000004
2024-11-15 13:42:07,37.5,21000.000000000007,29100.0
2024-11-15 13:43:07,31.25,6500.000000000002,9650.0
2024-11-15 13:44:07,31.249999999999996,21000.000000000007,29100.0
2024-11-15 13:45:07,37.5,8000.0,9800.0
2024-11-15 13:46:07,33.33333333333333,8000.0,9800.0
2024-11-15 13:47:08,10.0,8000.0,9800.0
2024-11-15 13:48:08,17.5,7999.999999999998,9800.0
2024-11-15 13:49:08,10.0,8000.0,9800.0
2024-11-15 13:50:08,50.0,7999.999999999998,9800.0
2024-11-15 13:51:08,25.0,8000.0,9800.0
2024-11-15 13:52:08,25.0,8000.0,9800.0
2024-11-15 13:53:09,25.0,8000.0,9800.0
2024-11-15 13:54:09,33.33333333333333,8000.0,9800.0
2024-11-15 13:55:09,4.0,42.5,49.25
2024-11-15 13:56:09,5.0,42.5,49.25
2024-11-15 13:57:09,5.0,42.5,49.25
2024-11-15 13:58:09,5.0,35.000000000000014,48.5
2024-11-15 13:59:09,5.0,42.5,49.25
2024-11-15 14:00:10,10.0,42.5,49.25
2024-11-15 14:01:10,5.0,70.00000000000003,97.0
2024-11-15 14:02:10,4.0,42.5,49.25
