timestamp,checkoutservice_cartservice&p50,frontend_cartservice&p50,frontend_checkoutservice&p50,checkoutservice_currencyservice&p50,frontend_currencyservice&p50,checkoutservice_emailservice&p50,unknown_frontend&p50,checkoutservice_paymentservice&p50,checkoutservice_productcatalogservice&p50,frontend_productcatalogservice&p50,recommendationservice_productcatalogservice&p50,frontend_recommendationservice&p50,checkoutservice_shippingservice&p50,frontend_shippingservice&p50,checkoutservice_cartservice&p90,frontend_cartservice&p90,frontend_checkoutservice&p90,checkoutservice_currencyservice&p90,frontend_currencyservice&p90,checkoutservice_emailservice&p90,unknown_frontend&p90,checkoutservice_paymentservice&p90,checkoutservice_productcatalogservice&p90,frontend_productcatalogservice&p90,recommendationservice_productcatalogservice&p90,frontend_recommendationservice&p90,checkoutservice_shippingservice&p90,frontend_shippingservice&p90,checkoutservice_cartservice&p99,frontend_cartservice&p99,frontend_checkoutservice&p99,checkoutservice_currencyservice&p99,frontend_currencyservice&p99,checkoutservice_emailservice&p99,unknown_frontend&p99,checkoutservice_paymentservice&p99,checkoutservice_productcatalogservice&p99,frontend_productcatalogservice&p99,recommendationservice_productcatalogservice&p99,frontend_recommendationservice&p99,checkoutservice_shippingservice&p99,frontend_shippingservice&p99
2024-12-18 22:38:13,3.0,3.0,18.333333333333336,3.0,2.99601593625498,3.0,40.725806451612904,3.0,,0.27352941176470585,0.30309734513274333,6.107954545454546,0.4375,2.74468085106383,4.6,4.6,25.0,4.6,4.599203187250996,4.6,90.96491228070175,4.6,,0.4923529411764706,2.791304347826089,9.267045454545457,4.066666666666667,4.548936170212766,4.960000000000001,4.96,47.499999999999986,4.959999999999999,4.9599203187251,4.96,232.8333333333332,4.96,,4.635999999999999,4.935652173913043,9.977840909090911,4.906666666666667,4.954893617021277
2024-12-18 22:39:13,3.0,3.1187800963081864,33.52272727272727,3.818181818181819,9.454334365325078,3.0,1380.9288537549407,3.0,,6.328021248339974,1.8505747126436785,8.856907894736842,0.46551724137931033,2.4079999999999995,4.6,4.813804173354736,48.52272727272728,15.70000000000001,23.52798507462687,4.6,2276.185770750988,4.6,,33.82445141065833,11.100000000000009,55.638297872340466,4.136,4.558400000000001,4.96,9.222222222222232,417.4999999999993,24.07,153.75806451612934,4.960000000000001,2477.618577075099,4.960000000000001,,177.21538461538486,138.78571428571357,172.4500000000001,4.9136,71.99999999999987
2024-12-18 22:40:14,3.146341463414634,3.4079422382671485,31.5,4.523809523809524,9.5525956284153,3.0,1487.2958257713249,3.5517241379310347,,6.36046511627907,1.8498168498168501,20.02336448598131,0.49489795918367346,1.9921259842519685,4.863414634146341,341.9642857142858,48.699999999999996,28.750000000000004,24.627922077922076,4.6,2319.2377495462797,7.687500000000001,,24.318181818181795,4.756776556776558,214.375,4.191666666666666,4.423622047244094,780.0000000000001,931.9387755102035,185.4999999999999,194.50000000000028,219.93181818181708,4.96,3090.000000000024,9.76875,,90.17857142857126,167.33333333333377,461.6406249999998,4.919166666666667,4.970708661417323
2024-12-18 22:41:14,3.0,3.1546052631578947,34.82142857142857,3.857142857142857,9.46922110552764,3.0,1532.7225130890051,3.0,,6.718859957776214,2.216326530612245,9.471544715447155,1.2068965517241377,2.643835616438356,4.6,4.878289473684211,88.33333333333334,10.0,23.24511002444988,4.6,2312.82722513089,4.6,,37.470379146919456,33.57758620689654,68.14285714285715,4.241379310344827,4.66027397260274,4.96,442.04545454545405,864.9999999999998,424.9999999999999,385.3977272727285,4.96,2488.3507853403144,4.96,,155.15625000000017,88.83333333333275,99.3857142857143,4.924137931034483,84.6666666666666
2024-12-18 22:42:15,3.0,3.218803418803419,33.035714285714285,4.090909090909091,7.946327683615819,3.0,1455.1039697542533,3.0,,5.504786771105309,1.4953271028037385,12.47159090909091,1.1666666666666672,2.5428571428571427,4.6,4.993846153846153,48.03571428571429,8.583333333333334,20.90793918918919,4.6,2295.5576559546316,4.6,,36.963350785340324,19.16666666666671,158.1578947368422,4.233333333333333,4.531428571428571,4.959999999999999,9.637903225806447,218.49999999999997,9.858333333333333,183.86363636363973,4.960000000000001,2484.6597353497164,4.96,,215.12499999999983,92.50000000000011,407.8846153846156,4.923333333333333,4.978857142857143
2024-12-18 22:43:15,3.0526315789473686,3.238095238095238,32.8125,3.9333333333333336,7.986798679867986,3.0,1530.5507745266782,3.0,,6.014621968616263,1.4050632911392404,10.201342281879194,0.4807692307692308,2.673202614379085,4.778947368421052,5.935483870967735,47.8125,14.500000000000021,21.153846153846153,4.6,2308.175559380379,4.6,,31.79687500000004,4.834599156118143,105.38461538461561,4.166666666666666,4.534640522875817,794.9999999999999,867.5999999999999,439.99999999999994,439.99999999999994,344.3548387096777,4.96,2483.1411359724616,4.96,,185.68750000000037,186.49999999999943,402.69230769230774,4.916666666666667,4.953464052287583
2024-12-18 22:44:16,3.0408163265306123,3.181818181818182,38.75,4.333333333333334,8.84685230024213,3.0,1233.744394618834,3.0,,6.305325034578146,2.065502183406114,8.953900709219859,1.2857142857142856,2.647798742138365,4.673469387755102,4.932761578044597,333.3333333333333,25.0,23.833333333333336,4.6,2246.748878923767,4.6,,35.96804511278199,35.91836734693879,75.0980392156863,4.257142857142857,4.549685534591195,375.00000000000085,432.7499999999992,849.9999999999998,227.5,125.56249999999869,4.960000000000001,2474.6748878923763,4.96,,207.66216216216188,94.85000000000008,320.00000000000153,4.925714285714285,4.977610062893081
2024-12-18 22:45:17,3.0,3.0282574568288854,32.5,3.8,7.797004132231405,3.0,1524.3362831858408,3.0,,6.395833333333334,1.6293103448275859,9.227799227799228,0.46,2.5223880597014925,4.6,4.6508634222919945,47.83333333333334,9.875,20.503036437246955,4.6000000000000005,2304.867256637168,4.6,,36.18210862619809,15.416666666666629,60.166666666666664,4.123809523809523,4.504477611940299,4.96,6.411111111111115,215.4999999999999,218.49999999999997,87.40909090909055,4.96,2480.4867256637162,4.96,,192.06250000000006,49.25,98.26666666666668,4.912380952380952,4.950447761194029
2024-12-18 22:46:17,3.0,3.078688524590164,28.125000000000004,3.1739130434782608,7.674887892376682,3.0,1500.4496402877699,3.0,,6.733261339092873,2.4059405940594063,10.83955223880597,2.2,2.9254658385093166,4.6,4.741639344262295,47.29166666666667,5.750000000000001,20.323129251700678,4.6,2336.7805755395684,4.6,,32.40774907749076,39.63235294117648,76.57407407407408,4.44,4.585093167701864,4.959999999999999,8.839130434782607,88.49999999999997,20.949999999999996,236.810344827585,4.96,3860.2941176470604,4.96,,199.8315217391304,215.77272727272762,219.82000000000016,4.944,4.958509316770186
2024-12-18 22:47:18,3.0,3.0901771336553945,29.86111111111111,3.782608695652174,8.792866941015088,3.0,1372.0472440944882,3.0,,7.102872215709262,2.0551181102362204,8.799283154121863,0.44852941176470584,2.6805555555555554,4.6,4.7623188405797094,45.97222222222222,15.399999999999995,22.805839416058397,4.6,2274.4094488188975,4.6,,33.509389671361525,29.891304347826075,54.52380952380953,4.0962962962962965,4.625,4.96,9.136538461538452,49.59722222222222,24.040000000000006,77.44999999999978,4.959999999999999,2477.4409448818897,4.959999999999999,,218.97727272727275,198.0000000000004,198.49999999999994,4.909629629629629,7.812499999999983
2024-12-18 22:48:18,3.3157894736842106,3.5338491295938104,34.37500000000001,3.823529411764706,8.239766081871345,3.0,1521.9141323792487,3.3636363636363638,,5.890119250425895,2.6528301886792454,12.386363636363637,1.1481481481481481,2.5,8.999999999999993,269.44444444444395,312.5000000000001,42.0,23.22782258064516,4.6,2321.556350626118,6.750000000000002,,31.347305389221596,33.035714285714306,93.95833333333334,4.229629629629629,4.548484848484849,780.0000000000001,863.541666666666,875.0000000000005,210.99999999999977,192.31250000000017,4.96,2671.8749999999777,9.674999999999999,,214.30000000000007,207.34374999999983,230.02857142857144,4.922962962962963,57.75000000000007
2024-12-18 22:49:19,3.0,2.9883040935672516,18.25,3.0,2.7587719298245617,3.0,42.00581395348837,3.0,,0.2594155844155844,0.29504504504504503,3.4999999999999996,0.28571428571428575,2.235294117647059,4.6,4.59766081871345,24.849999999999998,4.6,4.551754385964912,4.6000000000000005,88.89705882352939,4.6000000000000005,,0.4669480519480519,2.3799999999999986,7.5,1.8000000000000045,4.447058823529412,4.96,4.959766081871345,94.50000000000003,4.959999999999999,4.955175438596491,4.96,189.69999999999965,4.96,,4.820000000000012,4.7379999999999995,9.750000000000002,4.68,4.944705882352941
2024-12-18 22:50:19,3.0,2.988505747126437,17.5,3.0,2.870563674321503,3.0,41.07142857142857,3.0,,0.2567567567567568,0.36235955056179775,3.826086956521739,0.5,1.9333333333333336,4.6,4.597701149425287,23.5,4.6,4.594154488517745,4.6,93.79310344827589,4.6,,0.4621621621621622,3.77948717948718,8.378378378378379,4.200000000000001,4.386666666666667,4.96,4.959770114942529,24.85,4.960000000000001,4.9819624217118985,4.96,226.69230769230782,4.96,,4.254999999999997,4.970256410256409,9.95945945945946,4.92,4.938666666666666
2024-12-18 22:51:20,3.0,3.0000000000000004,17.5,3.0,2.928251121076233,3.0,39.805825242718456,3.0,,0.2667721518987342,0.282258064516129,3.260162601626017,0.30000000000000004,2.380952380952381,4.6,4.618285714285715,23.5,4.6000000000000005,4.585650224215247,4.6000000000000005,83.87755102040819,4.6000000000000005,,0.48018987341772157,1.5333333333333314,5.700000000000012,2.6000000000000028,4.476190476190476,4.96,4.9824,24.85,4.96,4.958565022421524,4.96,156.00000000000102,4.96,,4.714166666666673,4.893333333333331,9.87000000000001,4.76,4.947619047619048
2024-12-18 22:52:21,3.0,2.975903614457831,17.5,3.0,2.7092731829573937,3.0,39.62264150943396,3.0,,0.27233902759526935,0.3520408163265306,3.7326732673267324,0.3333333333333333,2.3888888888888893,4.6,4.595180722891566,23.5,4.6,4.541854636591479,4.6,86.09756097560977,4.6,,0.4902102496714849,3.6199999999999997,8.135135135135135,3.4,4.477777777777778,4.960000000000001,4.959518072289157,24.849999999999998,4.96,4.954185463659147,4.96,210.57142857142833,4.96,,4.980666666666664,4.861999999999999,9.813513513513513,4.839999999999999,4.947777777777778
2024-12-18 22:53:21,3.0,2.9879518072289155,17.5,3.0,2.9725557461406513,3.0,39.64646464646465,3.0,,0.2584507042253521,0.27045454545454545,3.2037037037037037,0.3333333333333333,2.8048780487804876,4.6,4.597590361445783,23.5,4.6,4.6,4.6,85.88235294117649,4.6,,0.46521126760563375,0.48681818181818187,4.966666666666667,3.3999999999999995,4.560975609756097,4.96,4.959759036144579,24.85,4.96,4.966174957118353,4.959999999999999,191.80000000000013,4.959999999999999,,4.173333333333317,4.47111111111111,9.459090909090907,4.840000000000001,4.956097560975609
2024-12-18 22:54:22,3.0,3.0,17.5,3.0,2.9304347826086956,3.0,39.620535714285715,3.0,,0.2619949494949495,0.27399999999999997,3.283333333333333,0.41666666666666663,2.787234042553192,4.6,4.6,23.5,4.6,4.593043478260869,4.6,94.21875000000001,4.6,,0.47159090909090917,0.4932,6.0312500000000036,4.0,4.5574468085106385,4.96,4.96,24.849999999999998,4.960000000000001,4.967130434782609,4.960000000000001,231.30000000000007,4.960000000000001,,4.600000000000003,4.865454545454545,9.884375,4.8999999999999995,4.955744680851064
2024-12-18 22:55:22,3.0,2.9887005649717517,18.035714285714285,3.0,3.0,3.0,40.125,3.0,,0.27444589308996087,0.37771739130434784,3.8484848484848486,0.33333333333333337,2.2777777777777777,4.6,4.597740112994351,24.464285714285715,4.6000000000000005,4.6,4.6,86.83673469387759,4.6,,0.49400260756192965,3.817021276595746,8.321428571428573,3.4000000000000017,4.455555555555556,4.96,4.9597740112994355,46.25,4.96,4.96,4.96,202.75000000000045,4.96,,4.598918918918913,4.881702127659575,9.832142857142859,4.840000000000001,4.945555555555556
2024-12-18 22:56:23,3.0,3.0,17.5,3.0,3.0,3.0,38.20754716981132,3.0,,0.2589974293059126,0.28448275862068967,3.5192307692307687,0.31250000000000006,0.5,4.6,4.6000000000000005,23.5,4.6,4.6,4.6,83.18181818181816,4.6000000000000005,,0.46619537275064266,1.7466666666666704,7.673076923076922,3.0,4.200000000000001,4.96,4.96,24.85,4.960000000000001,4.96,4.960000000000001,190.59999999999994,4.96,,4.3233333333333235,4.914666666666669,9.940384615384614,4.800000000000001,4.92
2024-12-18 22:57:23,3.0,3.0,17.5,3.0,2.9999999999999996,3.0,39.82843137254902,3.0,,0.26844262295081966,0.3394736842105263,3.7912087912087915,0.30000000000000004,2.72972972972973,4.6,4.6,23.5,4.6,4.65009784735812,4.6,89.65909090909093,4.6,,0.4831967213114754,3.4823529411764715,8.23611111111111,2.6000000000000028,4.545945945945946,4.959999999999999,4.959999999999999,24.85,4.960000000000001,78.83333333333263,4.96,424.16666666666765,4.96,,4.6911999999999985,4.8482352941176465,9.82361111111111,4.76,4.954594594594594
2024-12-18 22:58:24,2.951219512195122,3.0145631067961163,17.5,3.0,3.37914691943128,3.0,205.46874999999994,3.0,,0.38606194690265483,1.0487804878048779,6.509433962264151,0.41666666666666663,2.6999999999999997,4.590243902439024,4.633980582524272,23.5,4.6,6.963709677419357,4.6,1871.5189873417721,4.6,,4.645517241379311,4.482926829268291,9.566037735849058,4.0,4.54,4.959024390243902,4.998349514563107,24.849999999999998,4.96,9.73266129032258,4.96,2437.1518987341774,4.96,,45.58928571428548,62.00000000000006,69.00000000000064,4.8999999999999995,4.954
2024-12-18 22:59:25,3.0377358490566038,3.157119476268412,23.125,3.3703703703703702,7.476717112922003,3.0,1503.1818181818182,3.0,,6.362745098039216,2.4696969696969697,13.879310344827585,0.5,2.594771241830065,4.667924528301887,4.882815057283143,48.0,9.499999999999996,21.07717391304348,4.6,2300.6363636363635,4.6,,34.12313432835822,38.06451612903227,85.35,4.2,4.518954248366013,365.0000000000003,441.1363636363644,93.00000000000003,42.00000000000002,258.37500000000085,4.96,2480.063636363636,4.96,,201.61702127659635,214.81818181818176,233.2750000000003,4.92,4.951895424836601
2024-12-18 23:00:25,3.0,3.1470588235294117,30.88235294117647,4.0,7.536991368680641,3.0,1517.6252319109462,3.0,,6.7901639344262295,2.1877729257641922,12.091346153846159,0.5,2.709090909090909,4.6,4.864705882352942,49.705882352941174,13.75,21.538709677419355,4.6,2303.5250463821894,4.6,,34.96632996632994,41.18181818181819,90.47413793103448,4.199999999999999,4.541818181818182,4.96,15.207142857142657,840.0000000000005,23.875,284.88636363636385,4.959999999999999,2480.352504638219,4.959999999999999,,165.01818181818123,179.9090909090911,223.95000000000013,4.92,4.9541818181818185
2024-12-18 23:01:26,3.0,3.0091743119266057,29.807692307692307,3.0000000000000004,6.754010695187166,2.931034482758621,1470.292504570384,2.857142857142857,,5.0101957585644366,1.6831275720164607,9.172794117647058,1.5999999999999999,2.666666666666667,4.6,4.626299694189603,258.33333333333326,9.250000000000007,18.104477611940307,4.586206896551724,2294.058500914077,4.571428571428571,,16.646551724137936,10.886363636363628,60.555555555555586,4.32,4.533333333333334,4.96,4.9901529051987765,475.83333333333326,472.4999999999997,126.53846153846263,4.958620689655172,2479.4058500914075,4.957142857142857,,49.012548262548236,165.49999999999898,163.99999999999991,4.9319999999999995,4.953333333333333
2024-12-18 23:02:26,2.857142857142857,3.0903225806451617,23.26923076923077,3.3157894736842106,8.308740068104425,3.0,1578.7197231833911,3.0,,6.5560593569662,2.008064516129032,9.498175182481752,1.1111111111111114,2.5479452054794516,4.571428571428571,4.767741935483871,78.33333333333339,32.500000000000036,22.445595854922278,4.6,2315.743944636678,4.6,,37.89278131634819,26.68750000000003,65.36363636363639,4.222222222222222,4.509589041095889,4.957142857142857,8.879310344827578,215.4999999999999,213.99999999999997,268.33333333332814,4.96,2481.574394463668,4.96,,184.6214285714291,157.5624999999986,191.03846153846206,4.9222222222222225,4.950958904109589
2024-12-18 23:03:27,3.084507042253521,3.2710120068610635,32.63888888888889,4.5,8.974780701754387,3.0,1540.4040404040402,3.0,,6.638273708120386,0.4794776119402985,9.256756756756758,0.4722222222222222,2.476510067114094,4.752112676056338,7.559999999999999,67.50000000000004,11.500000000000004,22.263358778625957,4.6000000000000005,2314.1414141414143,4.6000000000000005,,24.20408163265313,4.911557788944723,42.17741935483873,4.15,4.495302013422819,630.0000000000043,805.294117647059,417.4999999999993,194.50000000000028,203.25000000000315,4.96,2488.2323232323233,4.96,,149.69565217391266,153.62499999999977,158.6875000000006,4.914999999999999,4.949530201342282
2024-12-18 23:04:27,3.0,3.073836276083467,28.125,4.090909090909091,7.2001982160555,3.0,1473.314606741573,3.0,,6.271367521367521,1.4070796460176986,9.143109540636043,0.4848484848484848,2.5886524822695036,4.6,4.732905296950241,49.375,9.3,18.43630573248407,4.6,2294.6629213483147,4.6,,35.972568578553606,9.166666666666668,45.92857142857144,4.174193548387096,4.540425531914893,4.96,11.157142857142896,414.9999999999991,41.49999999999991,94.47826086956495,4.96,2479.4662921348317,4.96,,177.30769230769266,185.00000000000028,217.97499999999928,4.91741935483871,4.979574468085106
2024-12-18 23:05:28,2.977272727272727,3.0335365853658542,28.289473684210527,3.6363636363636367,9.02122641509434,3.0,1532.9289428076256,2.9375,,5.935225618631732,1.504672897196262,10.872093023255815,0.40277777777777773,2.5310344827586206,4.595454545454546,4.665243902439025,47.76315789473684,14.500000000000004,21.735182849936947,4.6,2316.9844020797227,4.5875,,26.885964912280716,18.833333333333343,59.622641509433954,3.9454545454545453,4.528275862068965,4.959545454545455,8.318750000000026,407.50000000000045,23.949999999999996,80.99999999999969,4.959999999999999,2493.396880415944,4.958749999999999,,170.6551724137933,59.60000000000014,154.74999999999915,4.8945454545454545,4.977655172413793
2024-12-18 23:06:29,3.2222222222222223,3.265270506108202,36.60714285714286,3.9999999999999996,8.065371024734983,3.0,1539.7923875432525,3.0,,5.855263157894736,1.4976525821596245,9.173151750972764,0.441860465116279,2.3380281690140845,5.0,8.083333333333323,721.4285714285718,16.750000000000007,20.532289628180045,4.6,2310.0346020761244,4.6,,27.871747211895915,26.193181818181852,58.26530612244902,4.078787878787878,4.535211267605634,950.0000000000002,901.6666666666658,972.1428571428569,89.5,86.88235294117665,4.96,2483.339100346021,4.96,,140.34615384615364,127.74999999999937,155.25000000000063,4.907878787878788,67.49999999999969
2024-12-18 23:07:29,2.971014492753623,3.1309904153354635,29.166666666666664,4.888888888888889,8.792984869325997,3.0,1443.62292051756,3.074074074074074,,6.395228215767635,1.2524271844660195,10.465517241379311,0.43939393939393934,2.5974025974025974,4.594202898550725,4.840894568690096,80.00000000000003,43.75000000000002,24.787758346581874,4.6,2290.9426987060997,4.733333333333333,,34.503745318352074,21.437499999999993,72.93103448275863,4.071999999999999,4.51948051948052,4.959420289855072,9.203571428571433,465.0000000000001,94.16666666666666,251.3749999999977,4.960000000000001,2481.589648798521,208.0000000000001,,208.29741379310326,90.99999999999477,99.87931034482762,4.9072,4.951948051948052
2024-12-18 23:08:30,3.0,3.0145631067961167,18.75,3.1333333333333333,7.2860054347826075,3.0,1321.7054263565892,3.0,,5.354183927091963,2.059360730593607,9.436936936936938,0.4090909090909091,2.25,4.6,4.62621359223301,32.50000000000001,6.000000000000007,19.965801886792455,4.6,2264.3410852713178,4.6000000000000005,,14.838028169014082,29.06976744186045,79.44444444444446,3.9714285714285724,4.45,4.959999999999999,4.988834951456311,48.25,45.5,59.84999999999971,4.959999999999999,2476.4341085271317,4.96,,84.53409090909089,108.99999999999984,208.88235294117652,4.897142857142857,4.945000000000001
2024-12-18 23:09:30,3.0,2.9878787878787882,17.5,3.0,3.0,3.0,39.58333333333333,3.0,,0.2636425648021828,0.3118811881188119,3.4,0.29166666666666663,2.0769230769230766,4.6,4.597575757575758,23.5,4.6,4.6,4.6,85.88888888888889,4.6,,0.47455661664392906,3.066666666666667,7.100000000000001,2.200000000000001,4.415384615384616,4.96,4.959757575757576,24.85,4.959999999999999,4.96,4.96,203.25,4.959999999999999,,4.687999999999997,4.956666666666667,9.935,4.720000000000001,4.941538461538462
2024-12-18 23:10:31,3.0,3.0,17.5,3.0,2.988571428571429,3.0,41.015625,3.0,,0.2626742712294043,0.30963302752293576,3.2148760330578514,0.3571428571428571,2.555555555555556,4.6,4.6,23.5,4.6,4.603809523809524,4.6,89.56896551724135,4.6,,0.47281368821292774,2.9230769230769225,4.986776859504133,3.6666666666666665,4.6000000000000005,4.960000000000001,4.96,24.849999999999998,4.96,4.967238095238096,4.959999999999999,212.31249999999977,4.96,,4.428108108108101,4.792307692307693,9.484615384615381,4.866666666666665,18.09999999999998
2024-12-18 23:11:31,3.0,3.0,17.5,3.0,2.9493670886075947,3.0,41.40625,3.0,,0.26311084624553044,0.2706766917293233,3.3934426229508197,0.26666666666666666,0.4051724137931034,4.6,4.6,23.5,4.6,4.589873417721519,4.6,87.71929824561406,4.6,,0.47359952324195476,0.48721804511278194,6.958333333333335,0.48,3.9555555555555553,4.96,4.96,24.85,4.960000000000001,4.958987341772152,4.96,193.0,4.959999999999999,,5.84999999999993,4.476363636363635,9.695833333333333,4.360000000000004,4.895555555555555
2024-12-18 23:12:32,3.0,3.0,18.125,3.0,2.95,3.0,40.68877551020408,3.0,,0.2854774535809019,0.29065040650406504,4.6410256410256405,0.30000000000000004,1.1538461538461537,4.6,4.6,24.625,4.6,4.59,4.6,86.4655172413793,4.6,,1.8038461538461519,2.3411764705882367,9.081967213114753,2.6000000000000028,4.23076923076923,4.96,4.96,93.49999999999997,4.96,4.959,4.96,176.12499999999937,4.96,,4.784230769230768,78.50000000000028,78.99999999999957,4.76,4.923076923076923
