timestamp,chatbot&count
2024-11-17 15:22:28,3.0
2024-11-17 15:23:28,1.0
2024-11-17 15:24:28,3.0
2024-11-17 15:25:28,3.0
2024-11-17 15:26:28,3.0
2024-11-17 15:27:29,3.0
2024-11-17 15:28:29,3.0
2024-11-17 15:29:29,3.0
2024-11-17 15:30:29,3.0
2024-11-17 15:31:29,3.0
2024-11-17 15:32:29,3.0
2024-11-17 15:33:30,3.0
2024-11-17 15:34:30,3.0
2024-11-17 15:35:30,3.0
2024-11-17 15:36:30,3.0
2024-11-17 15:37:30,3.0
2024-11-17 15:38:31,3.0
2024-11-17 15:39:31,3.0
2024-11-17 15:40:31,3.0
2024-11-17 15:41:31,3.0
2024-11-17 15:42:31,3.0
2024-11-17 15:43:32,3.0
2024-11-17 15:44:32,3.0
2024-11-17 15:45:32,3.0
2024-11-17 15:46:32,3.0
2024-11-17 15:47:32,3.0
2024-11-17 15:48:33,3.0
2024-11-17 15:49:33,3.0
2024-11-17 15:50:33,3.0
2024-11-17 15:51:33,3.0
2024-11-17 15:52:33,3.0
2024-11-17 15:53:34,3.0
2024-11-17 15:54:34,3.0
2024-11-17 15:55:34,3.0
2024-11-17 15:56:34,3.0
2024-11-17 15:57:34,3.0
2024-11-17 15:58:34,3.0
2024-11-17 15:59:35,3.0
2024-11-17 16:00:35,3.0
2024-11-17 16:01:35,3.0
2024-11-17 16:02:35,3.0
2024-11-17 16:03:35,3.0
2024-11-17 16:04:36,3.0
2024-11-17 16:05:36,3.0
2024-11-17 16:06:36,3.0
2024-11-17 16:07:36,3.0
2024-11-17 16:08:36,3.0
2024-11-17 16:09:36,3.0
2024-11-17 16:10:37,3.0
2024-11-17 16:11:37,3.0
2024-11-17 16:12:37,3.0
2024-11-17 16:13:37,3.0
2024-11-17 16:14:37,3.0
2024-11-17 16:15:38,3.0
2024-11-17 16:16:38,3.0
2024-11-17 16:17:38,3.0
2024-11-17 16:18:38,3.0
2024-11-17 16:19:38,3.0
2024-11-17 16:20:38,3.0
2024-11-17 16:21:39,3.0
2024-11-17 16:22:39,3.0
2024-11-17 16:23:39,3.0
2024-11-17 16:24:39,3.0
2024-11-17 16:25:39,3.0
2024-11-17 16:26:40,3.0
2024-11-17 16:27:40,3.0
2024-11-17 16:28:40,3.0
2024-11-17 16:29:40,3.0
2024-11-17 16:30:40,3.0
2024-11-17 16:31:40,3.0
2024-11-17 16:32:41,3.0
