timestamp,vCPU,memory
2024-12-19 09:38:30,0.0706453657333609,8.518489583333334
2024-12-19 09:39:31,0.3338943333333316,4.697916666666667
2024-12-19 09:40:31,0.707544538433347,14.604687499999999
2024-12-19 09:41:32,0.5904400962333408,28.813671874999997
2024-12-19 09:42:32,0.5814402779333121,16.741796875
2024-12-19 09:43:33,0.6622260529666801,18.81328125
2024-12-19 09:44:33,0.6068899902666591,7.564973958333335
2024-12-19 09:45:33,0.5917755978333317,23.946614583333332
2024-12-19 09:46:34,0.6230515040000004,19.199609375
2024-12-19 09:47:35,0.7404980750999953,17.941927083333333
2024-12-19 09:48:35,0.6286281743666776,17.32578125
2024-12-19 09:49:36,1.121550538166648,15.833723958333335
2024-12-19 09:50:36,1.1560440834666812,20.878124999999997
2024-12-19 09:51:37,1.3699838123999872,13.208854166666665
2024-12-19 09:52:37,1.3325336644333194,20.272005208333333
2024-12-19 09:53:38,0.993694383633332,32.91744791666667
2024-12-19 09:54:38,1.1124377341000147,8.306770833333333
2024-12-19 09:55:39,1.2429211087333434,20.639453125000003
2024-12-19 09:56:39,1.3338371303666792,17.063151041666668
2024-12-19 09:57:40,1.4018567412333167,13.641927083333332
2024-12-19 09:58:40,1.2100270638333104,12.093098958333336
2024-12-19 09:59:41,0.6369719526999906,29.438411458333334
2024-12-19 10:00:41,0.7410124771333317,18.03463541666667
2024-12-19 10:01:42,0.6209539721000038,25.333723958333334
2024-12-19 10:02:42,0.5912107916666622,13.255729166666667
2024-12-19 10:03:43,0.6276947163666542,25.444010416666664
2024-12-19 10:04:43,0.5923409142333309,27.635416666666664
2024-12-19 10:05:44,0.6549654982333317,28.291406249999998
2024-12-19 10:06:44,0.689776034000006,25.178125
2024-12-19 10:07:45,0.6765703321333092,17.144270833333334
2024-12-19 10:08:45,0.6553711294333234,16.439973958333336
2024-12-19 10:09:45,1.1010649840333424,16.872526041666664
2024-12-19 10:10:46,1.4422161187666729,14.299088541666666
2024-12-19 10:11:46,1.0793114961999901,23.513281250000002
2024-12-19 10:12:47,1.3356558820999813,19.361458333333335
2024-12-19 10:13:47,1.1268947244333356,7.289322916666667
2024-12-19 10:14:48,1.3078155280999895,18.081770833333334
2024-12-19 10:15:48,1.2159876721999883,17.513281250000002
2024-12-19 10:16:49,1.3827877058333264,15.647526041666664
2024-12-19 10:17:49,1.1920149186666584,13.259765625000002
2024-12-19 10:18:50,1.2952569833333405,14.410026041666667
2024-12-19 10:19:50,0.540118391433307,21.405859375
2024-12-19 10:20:51,0.6931187432666577,17.040364583333332
2024-12-19 10:21:51,0.6088066104666735,22.768229166666664
2024-12-19 10:22:52,0.5791681413000119,15.245442708333332
2024-12-19 10:23:52,0.6578768050666386,23.61536458333333
2024-12-19 10:24:53,0.5217850987333561,8.751041666666667
2024-12-19 10:25:53,0.6363324707666587,17.344531250000003
2024-12-19 10:26:54,0.6589032046666866,17.915234375
2024-12-19 10:27:54,0.5932017713333445,18.760416666666668
2024-12-19 10:28:55,0.7879778040333142,12.719010416666665
2024-12-19 10:29:55,1.2638472487666612,11.590755208333333
2024-12-19 10:30:56,1.2111490922000137,11.252734374999998
2024-12-19 10:31:56,1.3567666750666565,13.14140625
2024-12-19 10:32:57,1.3294412010000138,32.684505208333334
2024-12-19 10:33:57,1.0081229742666638,20.22890625
2024-12-19 10:34:58,1.3191847908666474,31.421093749999997
2024-12-19 10:35:58,1.3647744264000008,27.347656250000007
2024-12-19 10:36:59,1.182752553366645,16.160416666666666
2024-12-19 10:37:59,1.2912538810999985,21.273177083333337
2024-12-19 10:39:00,1.2571475592333317,26.54700520833333
2024-12-19 10:40:00,0.6603379288333668,22.66614583333333
2024-12-19 10:41:01,0.3213616333333239,27.450390624999994
2024-12-19 10:42:01,0.2947353666666666,13.284895833333334
2024-12-19 10:43:02,0.6534006680666957,16.574609374999998
2024-12-19 10:44:02,0.6764473196666627,19.215234374999998
2024-12-19 10:45:03,0.6560941666000214,27.799479166666664
2024-12-19 10:46:03,0.6908999843667021,16.22083333333333
2024-12-19 10:47:04,0.502601717833322,23.595963541666663
2024-12-19 10:48:04,0.6366196371666812,27.113281249999996
2024-12-19 10:49:05,0.3265055660333481,19.001302083333332
