timestamp,checkoutservice_cartservice&p50,frontend_cartservice&p50,frontend_checkoutservice&p50,checkoutservice_currencyservice&p50,frontend_currencyservice&p50,checkoutservice_emailservice&p50,unknown_frontend&p50,checkoutservice_paymentservice&p50,frontend_productcatalogservice&p50,recommendationservice_productcatalogservice&p50,frontend_recommendationservice&p50,checkoutservice_shippingservice&p50,frontend_shippingservice&p50,checkoutservice_cartservice&p90,frontend_cartservice&p90,frontend_checkoutservice&p90,checkoutservice_currencyservice&p90,frontend_currencyservice&p90,checkoutservice_emailservice&p90,unknown_frontend&p90,checkoutservice_paymentservice&p90,frontend_productcatalogservice&p90,recommendationservice_productcatalogservice&p90,frontend_recommendationservice&p90,checkoutservice_shippingservice&p90,frontend_shippingservice&p90,checkoutservice_cartservice&p99,frontend_cartservice&p99,frontend_checkoutservice&p99,checkoutservice_currencyservice&p99,frontend_currencyservice&p99,checkoutservice_emailservice&p99,unknown_frontend&p99,checkoutservice_paymentservice&p99,frontend_productcatalogservice&p99,recommendationservice_productcatalogservice&p99,frontend_recommendationservice&p99,checkoutservice_shippingservice&p99,frontend_shippingservice&p99
2024-12-23 05:51:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-23 05:52:03,3.0,3.0115606936416186,18.4375,2.8181818181818183,2.893223819301848,3.0,40.27777777777778,3.0,0.26491116751269034,0.3668478260869565,3.4363636363636365,0.33333333333333337,2.161290322580645,4.6,4.620809248554913,55.000000000000036,4.563636363636364,4.578644763860369,4.6,86.96721311475412,4.6,0.4768401015228427,3.8095238095238084,7.304347826086959,3.4000000000000017,4.4322580645161285,4.96,4.9828901734104045,95.5,4.956363636363637,4.957864476386037,4.96,187.30000000000024,4.96,4.435555555555558,4.966666666666667,9.926086956521736,4.840000000000001,4.943225806451613
2024-12-23 05:53:04,3.0,2.976878612716763,17.5,3.0,2.935897435897436,3.0,39.125,3.0,0.27588466579292265,0.35937499999999994,5.753012048192772,0.3333333333333333,2.74468085106383,4.6,4.595375722543353,23.5,4.6,4.587179487179487,4.6,84.71153846153848,4.6,0.49659239842726083,3.6857142857142855,9.150602409638555,3.3999999999999995,4.548936170212766,4.96,4.959537572254336,24.85,4.960000000000001,4.958717948717949,4.96,175.37499999999994,4.960000000000001,4.666493506493503,4.868571428571428,9.915060240963857,4.840000000000001,4.954893617021277
2024-12-23 05:54:04,3.0,3.0,17.5,3.0,2.991902834008097,3.0,40.20618556701031,3.0,0.2727272727272727,0.32038834951456313,3.448598130841121,0.28571428571428575,2.3499999999999996,4.6000000000000005,4.6,23.5,4.6,4.5983805668016196,4.6000000000000005,85.73770491803279,4.6,0.4909090909090909,3.1793103448275875,7.270833333333332,1.8000000000000045,4.470000000000001,4.96,4.96,24.85,4.96,4.959838056680162,4.96,148.0000000000002,4.96,4.626666666666669,4.817931034482757,9.727083333333333,4.68,4.946999999999999
2024-12-23 05:55:05,3.0,3.0,17.5,3.0,2.937238493723849,3.0,40.6578947368421,3.0,0.2660668380462725,0.3119266055045872,4.301204819277109,0.28125,2.5897435897435894,4.6000000000000005,4.6,23.5,4.6,4.58744769874477,4.6000000000000005,87.32758620689657,4.6,0.47892030848329054,2.985185185185186,8.731481481481483,1.4000000000000026,4.517948717948718,4.96,4.96,24.85,4.96,4.958744769874476,4.96,190.8999999999998,4.96,4.550638297872345,4.798518518518517,9.873148148148148,4.64,4.951794871794871
2024-12-23 05:56:05,3.0,2.975903614457831,17.5,3.0,2.9829424307036243,3.0,40.56122448979592,3.0,0.2826725403817915,0.40909090909090906,5.0390625,0.25,2.4705882352941178,4.6,4.595180722891566,23.5,4.6,4.596588486140725,4.6,86.45833333333334,4.6,1.551724137931037,3.9714285714285715,9.0078125,0.45,4.4941176470588236,4.96,4.959518072289157,24.85,4.960000000000001,4.9596588486140725,4.96,195.99999999999966,4.960000000000001,4.737931034482758,4.897142857142858,9.90078125,0.495,4.949411764705882
2024-12-23 05:57:06,3.1176470588235294,3.973451327433628,18.57142857142857,2.666666666666667,2.9230769230769234,3.0,49.637681159420296,3.0,0.26263297872340424,0.375,5.303030303030304,0.37499999999999994,2.6969696969696972,4.811764705882354,72.00000000000003,59.999999999999986,4.533333333333333,4.584615384615384,4.6000000000000005,128.75,4.6,0.47273936170212766,3.8000000000000007,9.060606060606062,3.8000000000000007,4.539393939393939,91.0,97.19999999999999,96.00000000000003,4.953333333333333,4.958461538461538,4.96,237.875,4.960000000000001,4.168421052631583,4.879999999999999,9.906060606060606,4.88,4.953939393939394
2024-12-23 05:58:07,3.0,2.988505747126437,17.5,3.0,2.9016393442622945,3.0,39.784946236559136,3.0,0.2660427807486631,0.34308510638297873,4.621621621621621,0.37499999999999994,2.7435897435897436,4.6,4.597701149425287,23.5,4.6,4.580327868852459,4.6,84.73684210526315,4.6,0.47887700534759364,3.5257142857142867,8.883333333333335,3.8000000000000007,4.5487179487179485,4.96,4.959770114942529,24.849999999999998,4.960000000000001,4.958032786885246,4.96,104.49999999999952,4.960000000000001,4.336666666666664,4.852571428571428,9.888333333333332,4.88,4.954871794871795
2024-12-23 05:59:07,3.0,3.0,17.5,3.0,2.9645669291338583,3.0,41.16847826086956,3.0,0.26436031331592685,0.4486301369863014,6.7287234042553195,0.25,2.4074074074074074,4.6,4.6,23.5,4.6,4.624409448818898,4.6,87.76785714285714,4.6,0.47584856396866837,4.096551724137932,9.345744680851064,0.45,4.481481481481481,4.959999999999999,4.959999999999999,24.85,4.959999999999999,4.997874015748032,4.959999999999999,217.375,4.959999999999999,4.339534883720935,4.9096551724137925,9.934574468085106,0.49499999999999994,4.948148148148148
2024-12-23 06:00:08,3.0,2.9753086419753085,17.5,3.0,2.982758620689655,3.0,40.5940594059406,3.0,0.2713032581453634,0.3004201680672269,6.209677419354838,0.30000000000000004,2.823529411764706,4.6,4.595061728395061,23.5,4.6,4.596551724137931,4.6,84.23076923076925,4.6,0.48834586466165414,2.6166666666666667,9.241935483870968,2.6000000000000028,4.658823529411766,4.960000000000001,4.959506172839506,24.849999999999998,4.960000000000001,4.959655172413793,4.96,112.00000000000055,4.960000000000001,4.54268656716418,4.7616666666666685,9.924193548387098,4.76,80.49999999999987
2024-12-23 06:01:09,3.0,3.0,17.5,2.8,2.975510204081633,3.0,39.950980392156865,3.2,0.26879947229551454,0.3358585858585859,6.45631067961165,0.43333333333333335,2.421052631578948,4.6,4.6,23.5,4.56,4.595102040816327,4.6,85.45454545454547,4.959999999999999,0.4838390501319262,3.4352941176470595,9.407766990291261,4.054545454545455,4.48421052631579,4.96,4.96,24.85,4.9559999999999995,4.959510204081633,4.96,175.0,9.450000000000003,4.428070175438593,4.843529411764706,17.400000000000013,4.905454545454544,4.948421052631579
2024-12-23 06:02:09,3.0,3.0854430379746836,24.210526315789473,4.222222222222223,8.891251518833537,3.0,1263.3333333333333,3.0,4.372900335946249,1.8136645962732918,8.903345724907062,0.44871794871794873,2.3986928104575163,4.6,4.75379746835443,550.0000000000003,21.75,21.825187969924816,4.6,2274.0,4.6,8.872174590802807,4.402484472049689,24.659574468085104,4.096774193548387,4.479738562091503,4.959999999999999,9.252083333333331,955.0,225.24999999999972,204.0357142857174,4.959999999999999,2631.2499999999945,4.959999999999999,9.988932190179266,4.9849689440993785,144.57142857142645,4.909677419354838,4.94797385620915
