timestamp,chatbot&p50,chatbot&p90,chatbot&p99
2024-11-15 15:29:33,5.0,35.00000000000001,48.5
2024-11-15 15:30:33,37.5,8000.0,9800.0
2024-11-15 15:31:33,33.33333333333333,8000.0,9800.0
2024-11-15 15:32:34,25.0,8000.0,9799.999999999996
2024-11-15 15:33:34,33.33333333333333,8000.0,9800.0
2024-11-15 15:34:34,17.5,8000.0,9800.0
2024-11-15 15:35:34,33.33333333333333,8000.0,9800.0
2024-11-15 15:36:34,37.50000000000001,8000.000000000002,9800.000000000002
2024-11-15 15:37:34,33.33333333333333,8000.0,9800.0
2024-11-15 15:38:35,33.33333333333333,8000.0,9800.0
2024-11-15 15:39:35,5.0,8000.0,9800.0
2024-11-15 15:40:35,50.0,20000.0,28999.999999999993
2024-11-15 15:41:35,33.333333333333336,22000.000000000007,29200.000000000007
2024-11-15 15:42:35,17.5,6499.999999999998,9650.0
2024-11-15 15:43:35,31.249999999999996,21000.000000000007,29100.0
2024-11-15 15:44:36,29.166666666666664,6500.000000000002,9650.0
2024-11-15 15:45:36,37.5,23333.333333333343,29333.33333333333
2024-11-15 15:46:36,10.0,13999.999999999993,28400.00000000001
2024-11-15 15:47:36,29.166666666666664,6500.000000000002,9650.0
2024-11-15 15:48:36,29.166666666666664,15999.999999999993,28599.999999999993
2024-11-15 15:49:36,37.49999999999999,20000.0,28999.999999999993
2024-11-15 15:50:37,17.5,6499.999999999998,9649.999999999998
2024-11-15 15:51:37,31.25,6500.000000000002,9650.0
2024-11-15 15:52:37,29.166666666666664,6500.000000000002,9650.0
2024-11-15 15:53:37,4.5,6499.999999999999,9649.999999999998
2024-11-15 15:54:37,17.5,6500.000000000002,9650.0
2024-11-15 15:55:37,4.5,6500.000000000002,9650.0
2024-11-15 15:56:38,4.5,6500.000000000002,9650.0
2024-11-15 15:57:38,7.5,6500.000000000002,9650.0
2024-11-15 15:58:38,7.5,6500.000000000002,9650.0
2024-11-15 15:59:38,4.5,6500.000000000002,9650.0
2024-11-15 16:00:38,31.249999999999996,21000.000000000007,29100.0
2024-11-15 16:01:38,37.5,21000.000000000007,29100.0
2024-11-15 16:02:39,7.5,6499.999999999998,9649.999999999998
2024-11-15 16:03:39,21.25,21000.000000000007,29100.0
2024-11-15 16:04:39,7.5,6500.000000000002,9650.0
2024-11-15 16:05:39,13.749999999999998,12000.000000000013,28200.0
2024-11-15 16:06:39,5.0,22000.000000000007,29200.000000000007
2024-11-15 16:07:39,31.249999999999996,12000.000000000013,28200.0
2024-11-15 16:08:39,25.0,22000.0,29200.000000000004
2024-11-15 16:09:40,21.25,12000.000000000013,28200.0
2024-11-15 16:10:40,29.166666666666664,6500.000000000002,9650.0
2024-11-15 16:11:40,31.25,6500.0,9649.999999999998
2024-11-15 16:12:40,29.166666666666664,6500.000000000002,9650.0
2024-11-15 16:13:40,13.75,6500.000000000002,9650.0
2024-11-15 16:14:40,29.166666666666664,6500.0,9649.999999999998
2024-11-15 16:15:41,29.166666666666664,6500.000000000002,9650.0
2024-11-15 16:16:41,29.166666666666664,6500.000000000002,9650.0
2024-11-15 16:17:41,17.5,6500.000000000001,9650.0
2024-11-15 16:18:41,13.75,6500.000000000002,9650.0
2024-11-15 16:19:41,17.5,6500.000000000002,9650.0
2024-11-15 16:20:41,37.5,21000.000000000007,29100.0
2024-11-15 16:21:42,21.25,21000.000000000007,29100.0
2024-11-15 16:22:42,29.166666666666664,6500.000000000001,9650.0
2024-11-15 16:23:42,37.5,21000.000000000007,29100.0
2024-11-15 16:24:42,29.166666666666664,6500.000000000002,9650.0
2024-11-15 16:25:42,21.25,21000.000000000007,29100.0
2024-11-15 16:26:42,13.75,6500.000000000001,9649.999999999998
2024-11-15 16:27:43,31.249999999999996,21000.000000000007,29100.0
2024-11-15 16:28:43,12.5,6500.000000000001,9650.0
2024-11-15 16:29:43,29.166666666666664,16000.000000000007,28600.000000000004
2024-11-15 16:30:43,13.75,6500.000000000002,9650.0
2024-11-15 16:31:43,13.75,6500.000000000002,9650.0
2024-11-15 16:32:43,29.166666666666664,6500.000000000002,9650.0
2024-11-15 16:33:44,31.25,6500.000000000002,9650.0
2024-11-15 16:34:44,29.166666666666664,6500.000000000002,9650.0
2024-11-15 16:35:44,7.5,6500.000000000001,9650.0
2024-11-15 16:36:44,13.749999999999998,6500.0,9649.999999999998
2024-11-15 16:37:44,17.5,6500.000000000002,9650.0
2024-11-15 16:38:44,13.75,6500.000000000002,9650.0
2024-11-15 16:39:45,33.33333333333333,8000.0,9800.0
2024-11-15 16:40:45,5.0,35.000000000000014,48.5
